order_id,order_date,ship_date,ship_mode
CA-2017-140326,2017-10-30,2017-11-03,First Class
CA-2016-168536,2017-10-30,2017-11-03,Standard Class
US-2016-113649,2017-10-30,2017-11-03,First Class
CA-2015-124975,2017-10-30,2017-11-03,First Class
CA-2015-168767,2014-06-06,2014-06-09,Standard Class
CA-2016-114482,2016-08-13,2016-08-17,Second Class
CA-2016-137673,2016-08-13,2016-08-17,Standard Class
CA-2016-132731,2014-04-25,2014-04-29,Standard Class
CA-2017-148922,2014-04-25,2014-04-29,Second Class
CA-2016-130680,2015-11-22,2015-11-27,Standard Class
CA-2015-141145,2017-10-14,2017-10-17,Standard Class
US-2016-152835,2017-12-02,2017-12-05,Standard Class
CA-2016-155565,2017-12-02,2017-12-05,Same Day
CA-2014-110849,2017-12-02,2017-12-05,Standard Class
CA-2016-145842,2015-12-08,2015-12-11,Second Class
CA-2014-158771,2015-12-08,2015-12-11,Same Day
CA-2016-157511,2015-07-13,2015-07-15,First Class
CA-2017-121216,2014-05-11,2014-05-17,Second Class
CA-2017-155292,2014-01-05,2014-01-12,First Class
CA-2016-152555,2015-09-05,2015-09-09,Second Class
CA-2017-107832,2015-09-05,2015-09-09,Second Class
CA-2014-120838,2015-09-05,2015-09-09,Second Class
CA-2017-118542,2016-08-04,2016-08-08,Standard Class
CA-2017-152737,2016-08-04,2016-08-08,Standard Class
CA-2017-109757,2016-08-04,2016-08-08,Second Class
CA-2016-130029,2016-08-04,2016-08-08,First Class
CA-2017-103877,2014-03-22,2014-03-26,Standard Class
CA-2016-137176,2014-03-22,2014-03-26,Second Class
CA-2017-168109,2017-03-02,2017-03-08,Same Day
US-2017-126081,2017-03-02,2017-03-08,Standard Class
CA-2017-117023,2016-11-27,2016-11-29,Standard Class
CA-2015-143532,2016-11-27,2016-11-29,Standard Class
CA-2016-103163,2014-04-28,2014-05-03,Standard Class
CA-2016-104157,2014-04-28,2014-05-03,Standard Class
CA-2017-117807,2014-04-28,2014-05-03,Standard Class
CA-2015-121650,2014-04-28,2014-05-03,Standard Class
CA-2017-161823,2015-11-24,2015-11-28,Standard Class
CA-2017-121839,2015-11-24,2015-11-28,Standard Class
CA-2017-158729,2016-11-11,2016-11-16,First Class
CA-2017-146535,2016-11-11,2016-11-16,Standard Class
CA-2014-154186,2015-07-09,2015-07-13,Second Class
CA-2016-108434,2015-07-09,2015-07-13,Second Class
CA-2016-164154,2017-09-22,2017-09-26,Standard Class
CA-2017-148012,2017-09-22,2017-09-26,Standard Class
CA-2014-102869,2017-09-22,2017-09-26,Second Class
CA-2017-138310,2017-09-22,2017-09-26,Standard Class
CA-2014-159835,2015-02-15,2015-02-19,Standard Class
CA-2017-112956,2015-02-15,2015-02-19,Standard Class
CA-2016-119683,2015-02-15,2015-02-19,Second Class
CA-2014-163559,2014-09-30,2014-10-04,Second Class
CA-2014-140228,2014-12-01,2014-12-03,Standard Class
US-2016-131674,2014-12-01,2014-12-03,Second Class
CA-2015-110093,2014-12-08,2014-12-13,Standard Class
CA-2017-112529,2016-09-05,2016-09-10,First Class
CA-2016-154536,2017-08-27,2017-08-30,Standard Class
CA-2017-141929,2017-08-27,2017-08-30,Standard Class
CA-2016-109743,2017-08-27,2017-08-30,Standard Class
CA-2014-159184,2016-07-07,2016-07-11,Standard Class
CA-2017-113530,2016-08-08,2016-08-10,Second Class
CA-2014-169726,2016-08-08,2016-08-10,Standard Class
CA-2017-155957,2016-11-13,2016-11-19,Standard Class
CA-2017-132178,2017-09-22,2017-09-26,Second Class
CA-2016-145177,2017-09-22,2017-09-26,Standard Class
CA-2014-156594,2017-09-22,2017-09-26,Second Class
CA-2014-146528,2016-12-25,2016-12-28,Second Class
CA-2015-168459,2016-12-25,2016-12-28,Standard Class
CA-2017-109960,2016-12-25,2016-12-28,Second Class
CA-2017-133004,2016-02-11,2016-02-13,Standard Class
CA-2017-168102,2016-10-23,2016-10-29,Standard Class
CA-2017-158036,2016-10-23,2016-10-29,Standard Class
CA-2015-128083,2014-06-09,2014-06-11,Standard Class
CA-2016-161676,2017-11-20,2017-11-26,Standard Class
CA-2016-155005,2017-11-20,2017-11-26,Second Class
US-2017-129777,2015-09-14,2015-09-18,Standard Class
CA-2014-129364,2015-06-04,2015-06-04,Standard Class
CA-2016-104969,2015-06-04,2015-06-04,Standard Class
CA-2017-154109,2015-12-13,2015-12-15,Standard Class
CA-2015-156440,2014-05-25,2014-05-29,Standard Class
CA-2015-132626,2014-05-25,2014-05-29,Standard Class
CA-2016-102792,2016-02-16,2016-02-20,Standard Class
CA-2016-108567,2016-02-16,2016-02-20,Standard Class
CA-2017-140760,2016-02-16,2016-02-20,Second Class
US-2015-131359,2016-02-16,2016-02-20,Second Class
CA-2016-142097,2016-12-22,2016-12-28,Standard Class
CA-2015-151680,2016-12-22,2016-12-28,Second Class
CA-2014-140039,2016-12-22,2016-12-28,Standard Class
CA-2017-160416,2016-02-08,2016-02-11,Second Class
CA-2017-169411,2015-07-13,2015-07-15,Standard Class
CA-2016-126543,2014-05-18,2014-05-24,Second Class
CA-2015-104941,2017-10-21,2017-10-21,Standard Class
CA-2017-160087,2017-10-21,2017-10-21,Standard Class
CA-2014-120544,2015-11-05,2015-11-09,Standard Class
CA-2017-113670,2017-08-01,2017-08-07,First Class
CA-2017-166198,2017-08-01,2017-08-07,First Class
CA-2014-135608,2014-06-21,2014-06-24,Second Class
CA-2017-144568,2017-02-19,2017-02-21,Standard Class
CA-2016-142370,2014-08-01,2014-08-05,Standard Class
CA-2016-105900,2014-08-01,2014-08-05,Standard Class
CA-2016-151155,2014-08-01,2014-08-05,Standard Class
CA-2017-144036,2014-08-01,2014-08-05,Standard Class
US-2014-169789,2016-07-18,2016-07-23,Standard Class
CA-2017-127264,2015-02-09,2015-02-11,First Class
CA-2016-151512,2015-02-09,2015-02-11,Standard Class
CA-2016-165169,2017-07-29,2017-08-02,Standard Class
CA-2015-109575,2017-01-12,2017-01-17,Standard Class
CA-2017-168193,2017-01-12,2017-01-17,Second Class
CA-2016-115476,2017-09-10,2017-09-10,Same Day
CA-2016-133340,2017-09-10,2017-09-10,Standard Class
CA-2016-137848,2015-07-20,2015-07-25,Standard Class
CA-2014-113047,2015-07-20,2015-07-25,Same Day
CA-2016-149979,2015-07-20,2015-07-25,Second Class
CA-2017-161956,2015-07-20,2015-07-25,Second Class
CA-2016-116799,2015-07-20,2015-07-25,First Class
CA-2016-111283,2015-07-20,2015-07-25,Standard Class
CA-2015-167745,2014-06-13,2014-06-17,Standard Class
CA-2017-104577,2017-05-12,2017-05-15,Standard Class
CA-2016-156251,2017-05-12,2017-05-15,Second Class
CA-2017-125878,2015-09-03,2015-09-05,Standard Class
CA-2016-163153,2015-09-03,2015-09-05,Standard Class
CA-2015-103205,2017-03-26,2017-03-27,Second Class
CA-2014-153913,2017-03-26,2017-03-27,Second Class
CA-2016-155530,2014-11-12,2014-11-12,Standard Class
US-2016-101196,2016-10-13,2016-10-17,Standard Class
CA-2014-115357,2016-10-13,2016-10-17,Second Class
US-2014-102715,2017-11-12,2017-11-12,Second Class
CA-2015-107937,2017-04-15,2017-04-18,Standard Class
US-2017-148768,2015-06-25,2015-07-01,Second Class
CA-2017-118521,2015-06-25,2015-07-01,Standard Class
CA-2014-149643,2016-08-26,2016-08-29,Standard Class
CA-2015-135314,2014-07-21,2014-07-25,Second Class
CA-2017-165204,2014-07-21,2014-07-25,Second Class
CA-2017-125752,2014-07-21,2014-07-25,Standard Class
CA-2017-112487,2017-11-21,2017-11-25,Standard Class
CA-2016-144218,2014-06-04,2014-06-09,Standard Class
CA-2016-169971,2016-03-10,2016-03-16,Standard Class
US-2016-133508,2017-03-25,2017-03-29,Standard Class
CA-2014-107139,2017-12-29,2018-01-02,Standard Class
CA-2015-111325,2017-12-29,2018-01-02,First Class
CA-2015-163762,2017-03-28,2017-04-02,Standard Class
US-2014-117163,2015-03-05,2015-03-05,Standard Class
CA-2017-121314,2015-03-05,2015-03-05,First Class
CA-2017-147760,2015-03-05,2015-03-05,First Class
CA-2016-156503,2016-11-13,2016-11-17,Standard Class
CA-2015-113628,2017-01-19,2017-01-23,Standard Class
CA-2017-147753,2016-04-22,2016-04-26,Same Day
CA-2015-103961,2014-05-13,2014-05-15,Standard Class
CA-2016-152471,2014-05-13,2014-05-15,Same Day
CA-2015-102582,2014-10-21,2014-10-22,Standard Class
CA-2017-141873,2014-10-21,2014-10-22,Standard Class
CA-2015-140984,2014-03-14,2014-03-18,Standard Class
CA-2014-132801,2014-03-14,2014-03-18,Standard Class
CA-2017-141733,2017-12-22,2017-12-24,Standard Class
US-2015-111927,2016-11-24,2016-11-29,Standard Class
CA-2014-105984,2017-12-02,2017-12-05,Same Day
CA-2014-100363,2015-12-31,2016-01-04,Standard Class
CA-2014-126760,2017-10-03,2017-10-06,Standard Class
US-2014-109162,2014-08-29,2014-09-02,Standard Class
CA-2014-101931,2014-08-29,2014-09-02,First Class
CA-2017-129000,2014-08-29,2014-09-02,Second Class
CA-2017-161053,2016-06-29,2016-07-03,First Class
CA-2015-142377,2016-08-20,2016-08-23,Standard Class
CA-2015-127593,2017-10-21,2017-10-22,Same Day
CA-2017-130526,2017-10-21,2017-10-22,First Class
US-2017-131849,2017-10-21,2017-10-22,Standard Class
US-2017-105389,2017-10-21,2017-10-24,Second Class
CA-2014-140816,2016-05-17,2016-05-21,Same Day
CA-2017-154039,2016-05-17,2016-05-21,Standard Class
CA-2014-135755,2015-02-03,2015-02-04,Standard Class
CA-2017-123246,2017-12-18,2017-12-23,Second Class
CA-2015-157133,2016-11-15,2016-11-22,Standard Class
CA-2014-124709,2017-07-03,2017-07-06,Second Class
CA-2017-146360,2017-07-03,2017-07-06,Second Class
CA-2015-132486,2014-01-15,2014-01-17,Second Class
CA-2016-136231,2017-04-30,2017-05-05,Second Class
CA-2016-140641,2017-04-30,2017-05-05,Standard Class
CA-2014-151001,2017-04-30,2017-05-05,First Class
CA-2015-129896,2015-11-08,2015-11-14,Standard Class
CA-2014-152849,2015-10-30,2015-11-01,Standard Class
US-2017-127341,2017-08-17,2017-08-19,Standard Class
CA-2016-167759,2017-08-17,2017-08-19,Second Class
CA-2014-100895,2015-10-03,2015-10-09,Standard Class
US-2016-163881,2016-07-08,2016-07-10,Standard Class
US-2016-144547,2016-07-08,2016-07-10,Standard Class
US-2014-112200,2017-12-05,2017-12-07,Standard Class
CA-2017-110212,2017-03-09,2017-03-13,Standard Class
CA-2017-134285,2016-06-09,2016-06-15,Standard Class
CA-2017-102267,2017-11-28,2017-12-01,Standard Class
CA-2017-157980,2017-03-16,2017-03-18,First Class
CA-2015-121097,2017-03-16,2017-03-18,Standard Class
CA-2015-151043,2017-03-16,2017-03-18,Standard Class
US-2015-119312,2016-11-27,2016-11-29,Second Class
CA-2015-167010,2017-08-06,2017-08-10,Standard Class
CA-2017-126788,2017-08-06,2017-08-10,First Class
CA-2017-148068,2017-11-27,2017-12-03,Standard Class
US-2017-142573,2017-11-27,2017-12-03,Standard Class
US-2015-148817,2015-05-25,2015-05-27,Standard Class
CA-2016-110044,2016-07-08,2016-07-12,Second Class
CA-2017-146920,2016-07-08,2016-07-12,Standard Class
CA-2014-103940,2016-07-08,2016-07-12,Standard Class
CA-2016-162082,2016-07-08,2016-07-12,First Class
CA-2016-132094,2017-08-29,2017-09-01,Standard Class
CA-2017-123001,2017-08-29,2017-09-01,Standard Class
CA-2015-118955,2017-08-29,2017-09-01,Standard Class
US-2016-143448,2016-06-20,2016-06-26,Same Day
CA-2017-117863,2016-06-20,2016-06-26,Standard Class
CA-2017-160458,2017-09-02,2017-09-06,Second Class
US-2016-142685,2017-09-02,2017-09-06,Standard Class
CA-2016-133144,2017-09-02,2017-09-06,Second Class
CA-2017-167871,2017-09-02,2017-09-06,Standard Class
CA-2016-119963,2017-09-02,2017-09-06,Standard Class
CA-2014-121167,2017-09-02,2017-09-06,Second Class
US-2016-151862,2017-09-02,2017-09-06,Standard Class
CA-2017-152961,2017-09-02,2017-09-06,Standard Class
CA-2014-133228,2017-09-02,2017-09-06,Standard Class
CA-2016-114951,2017-09-02,2017-09-06,Standard Class
CA-2016-156573,2017-09-02,2017-09-06,Standard Class
CA-2015-113901,2017-09-02,2017-09-06,Standard Class
CA-2017-134838,2017-09-10,2017-09-15,First Class
CA-2016-120257,2017-09-10,2017-09-15,Standard Class
CA-2014-164910,2017-09-10,2017-09-15,Second Class
CA-2016-149902,2017-09-10,2017-09-15,Standard Class
CA-2016-146010,2017-09-10,2017-09-15,First Class
US-2015-163685,2017-09-10,2017-09-15,Standard Class
CA-2014-135090,2017-09-10,2017-09-15,Standard Class
CA-2015-132374,2017-09-10,2017-09-15,Second Class
CA-2016-167556,2017-12-21,2017-12-28,Standard Class
US-2016-116400,2017-12-21,2017-12-28,First Class
CA-2017-101308,2017-12-21,2017-12-28,Standard Class
CA-2014-114517,2017-09-23,2017-09-29,Standard Class
CA-2017-119564,2017-05-06,2017-05-11,Standard Class
CA-2016-135265,2017-05-06,2017-05-11,Second Class
CA-2016-108735,2014-12-14,2014-12-19,Standard Class
CA-2017-112333,2014-12-14,2014-12-19,Standard Class
US-2016-159415,2014-12-14,2014-12-19,Standard Class
CA-2014-122588,2014-10-18,2014-10-20,Second Class
CA-2014-137589,2014-10-18,2014-10-20,Standard Class
CA-2015-161998,2014-10-18,2014-10-20,Standard Class
CA-2015-105627,2015-05-08,2015-05-12,Standard Class
US-2015-149629,2016-04-14,2016-04-14,Second Class
CA-2014-116834,2016-04-14,2016-04-14,Standard Class
CA-2016-145730,2015-12-14,2015-12-16,Standard Class
US-2015-168732,2014-12-03,2014-12-09,Standard Class
CA-2015-107468,2014-11-25,2014-11-27,Standard Class
CA-2017-144463,2014-11-25,2014-11-27,Standard Class
CA-2017-100811,2014-11-25,2014-11-27,First Class
CA-2015-153612,2016-07-25,2016-07-27,Standard Class
CA-2015-165624,2015-11-09,2015-11-13,Standard Class
CA-2014-154963,2015-11-09,2015-11-13,Standard Class
CA-2017-130764,2015-11-09,2015-11-13,First Class
CA-2017-139311,2015-11-09,2015-11-13,First Class
CA-2017-124296,2017-02-24,2017-02-28,Standard Class
CA-2016-169957,2017-06-25,2017-07-02,Standard Class
US-2016-108777,2017-06-25,2017-07-02,Same Day
CA-2015-148859,2017-06-25,2017-07-02,Standard Class
CA-2014-110786,2017-12-02,2017-12-04,Standard Class
CA-2015-137750,2017-12-02,2017-12-04,Standard Class
CA-2015-136378,2014-02-06,2014-02-09,Standard Class
CA-2017-100356,2014-02-06,2014-02-09,Standard Class
US-2015-166520,2014-02-06,2014-02-09,First Class
CA-2017-136350,2017-04-11,2017-04-18,Second Class
CA-2014-122931,2017-04-11,2017-04-18,Standard Class
CA-2014-163034,2017-12-25,2017-12-28,Standard Class
CA-2015-124058,2017-12-25,2017-12-28,Standard Class
CA-2016-129196,2017-04-11,2017-04-18,Standard Class
US-2015-138716,2014-12-31,2015-01-04,First Class
US-2016-122182,2014-12-31,2015-01-04,Standard Class
US-2014-130358,2017-08-03,2017-08-04,First Class
CA-2014-102673,2014-11-15,2014-11-21,Standard Class
CA-2016-145303,2014-11-15,2014-11-21,First Class
CA-2015-156104,2014-11-15,2014-11-21,Second Class
US-2015-164308,2015-12-11,2015-12-11,First Class
CA-2017-108112,2015-12-11,2015-12-11,Standard Class
CA-2015-100685,2016-09-18,2016-09-23,Second Class
CA-2015-165414,2016-09-18,2016-09-23,First Class
CA-2016-140417,2016-09-18,2016-09-23,Standard Class
US-2017-151316,2015-03-19,2015-03-23,Standard Class
CA-2017-163692,2015-03-19,2015-03-23,First Class
CA-2016-111913,2015-03-19,2015-03-23,Second Class
US-2014-156559,2015-03-19,2015-03-23,Standard Class
CA-2016-161473,2016-09-19,2016-09-21,Standard Class
CA-2017-166576,2016-09-19,2016-09-21,First Class
CA-2015-102491,2016-09-19,2016-09-21,Standard Class
CA-2014-116904,2016-09-19,2016-09-21,Standard Class
US-2017-102288,2017-08-20,2017-08-22,Standard Class
CA-2017-137456,2015-03-13,2015-03-15,Same Day
US-2017-155999,2016-09-08,2016-09-10,Standard Class
US-2016-148334,2016-09-08,2016-09-10,Standard Class
CA-2015-105599,2015-11-26,2015-11-30,Same Day
CA-2015-153717,2015-11-26,2015-11-30,Standard Class
CA-2015-116687,2015-11-26,2015-11-30,Standard Class
CA-2016-163573,2015-11-26,2015-11-30,First Class
CA-2015-153416,2016-12-09,2016-12-13,Standard Class
CA-2017-117394,2016-12-09,2016-12-13,Standard Class
CA-2017-133823,2017-09-25,2017-09-29,Same Day
CA-2014-127523,2017-09-25,2017-09-29,Standard Class
CA-2017-123239,2015-01-23,2015-01-27,Second Class
CA-2017-156769,2015-01-23,2015-01-27,First Class
CA-2014-127299,2015-06-18,2015-06-23,Standard Class
CA-2015-121272,2015-06-18,2015-06-23,Standard Class
CA-2014-115336,2015-06-18,2015-06-23,Standard Class
CA-2015-111703,2015-06-18,2015-06-23,Standard Class
CA-2014-128839,2015-10-02,2015-10-08,Standard Class
CA-2017-105914,2017-11-18,2017-11-23,Standard Class
CA-2017-110926,2014-08-17,2014-08-23,Standard Class
CA-2016-117226,2016-07-17,2016-07-21,First Class
CA-2017-127313,2016-07-17,2016-07-21,First Class
CA-2016-136287,2016-07-17,2016-07-21,Standard Class
US-2014-107699,2015-07-11,2015-07-13,Standard Class
CA-2017-112725,2015-07-11,2015-07-13,Standard Class
CA-2015-136196,2015-07-11,2015-07-13,Standard Class
CA-2017-106068,2015-07-11,2015-07-13,Standard Class
CA-2017-100160,2015-07-11,2015-07-13,Standard Class
CA-2016-139689,2015-07-11,2015-07-13,Standard Class
CA-2015-101091,2016-12-01,2016-12-07,Second Class
CA-2014-126907,2017-12-22,2017-12-25,Standard Class
US-2016-164588,2017-12-22,2017-12-25,Standard Class
CA-2017-115546,2017-12-22,2017-12-25,Standard Class
CA-2015-163587,2017-12-22,2017-12-25,Standard Class
US-2017-106131,2014-10-31,2014-11-04,First Class
CA-2015-160213,2014-10-31,2014-11-04,Standard Class
CA-2014-157924,2014-10-31,2014-11-04,First Class
CA-2015-100216,2014-10-31,2014-11-04,First Class
CA-2017-100601,2014-10-31,2014-11-04,Standard Class
CA-2016-152163,2014-10-31,2014-11-04,Same Day
CA-2015-154340,2014-10-31,2014-11-04,First Class
CA-2014-128846,2014-10-31,2014-11-04,Standard Class
CA-2016-148593,2014-10-31,2014-11-04,Second Class
US-2017-119039,2015-04-13,2015-04-19,Standard Class
CA-2017-128426,2015-04-13,2015-04-19,Standard Class
US-2017-136868,2016-07-21,2016-07-23,Standard Class
CA-2016-143749,2017-11-20,2017-11-25,First Class
CA-2016-111493,2016-11-26,2016-12-02,First Class
CA-2017-112536,2017-11-07,2017-11-12,Standard Class
CA-2016-157714,2017-11-07,2017-11-12,Second Class
CA-2017-166709,2014-12-01,2014-12-05,Standard Class
CA-2015-129392,2017-09-12,2017-09-15,Same Day
CA-2015-150875,2017-09-12,2017-09-15,Standard Class
CA-2015-154200,2017-09-12,2017-09-15,Standard Class
CA-2016-124233,2015-12-24,2015-12-29,Standard Class
US-2015-134271,2015-12-24,2015-12-29,Second Class
US-2016-161683,2015-12-24,2015-12-29,Standard Class
CA-2015-143105,2017-02-23,2017-03-01,Same Day
CA-2014-145387,2014-11-23,2014-11-29,Second Class
CA-2017-109715,2016-06-23,2016-06-28,Standard Class
CA-2014-166457,2016-06-23,2016-06-28,Second Class
CA-2016-164637,2016-06-23,2016-06-28,Standard Class
CA-2014-103590,2016-06-23,2016-06-28,Standard Class
CA-2015-111234,2016-06-23,2016-06-28,Standard Class
CA-2017-149881,2015-10-26,2015-10-30,First Class
CA-2017-134565,2017-07-15,2017-07-19,Second Class
CA-2016-108644,2017-07-15,2017-07-19,First Class
US-2014-102631,2014-11-17,2014-11-21,Standard Class
CA-2017-120327,2015-04-13,2015-04-15,Standard Class
CA-2015-154970,2015-11-25,2015-11-29,Standard Class
CA-2016-113803,2016-05-15,2016-05-20,First Class
CA-2017-100223,2016-05-15,2016-05-20,Standard Class
CA-2014-168823,2016-05-15,2016-05-20,First Class
CA-2016-162404,2017-09-07,2017-09-12,Standard Class
CA-2017-104024,2017-09-07,2017-09-12,Second Class
CA-2017-147144,2014-03-10,2014-03-17,First Class
CA-2017-158673,2014-03-10,2014-03-17,Standard Class
CA-2014-133704,2014-07-18,2014-07-18,Standard Class
CA-2016-159142,2017-03-24,2017-03-28,First Class
CA-2014-138436,2017-03-24,2017-03-28,Standard Class
CA-2017-117702,2014-09-30,2014-10-05,Standard Class
CA-2016-157336,2014-09-26,2014-09-26,Second Class
CA-2014-168130,2015-10-31,2015-10-31,Same Day
CA-2015-155068,2015-10-31,2015-10-31,Same Day
CA-2017-163160,2015-10-31,2015-10-31,First Class
CA-2015-101924,2015-10-31,2015-10-31,Standard Class
CA-2016-124793,2015-10-31,2015-10-31,First Class
CA-2017-118367,2015-10-31,2015-10-31,Second Class
CA-2017-164819,2015-10-31,2015-10-31,Second Class
CA-2017-158344,2015-10-31,2015-10-31,Standard Class
